Unnamed: 0,GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7
3130,147232,0.783,0.217,0.0,0.0217,0.1953,0.717,0.283,0.043848,0.739152,0.0,0.0,0.02151,0.0,0.02151,0.326235,0.347745,0.0
3131,147244,0.156,0.844,0.0,0.777324,0.066676,0.133,0.867,0.0,0.0,0.156,0.0,0.022211,0.0,0.0,0.044289,0.044289,0.022211
3132,147261,0.699814,0.280996,0.01919,0.0,0.280996,0.078147,0.921853,0.637529854,0.062284146,0.0,0.0,0.0,0.0390735,0.0,0.0390735,0.0,0.0
3133,147273,0.748202,0.222013,0.029785,0.014544516,0.207468484,0.789357,0.210643,0.030204167,0.685416629,0.032581204,0.0,0.026048781,0.0,0.0,0.3946785,0.368629719,0.0
3134,147303,0.845759,0.154241,0.0,0.0,0.154241,0.029634,0.970366,0.138529404,0.707229596,0.0,0.0,0.0,0.0,0.0,0.029634,0.0,0.0
3135,147305,0.82893,0.17107,0.0,0.17107,0.0,0.096247,0.903753,0.0,0.290922102,0.538007898,0.0,0.0,0.096247,0.0,0.0,0.0,0.0
3136,147319,0.706,0.145,0.149,0.0,0.145,0.146,0.854,0.54009,0.16591,0.0,0.0,0.048666618,0.0,0.0,0.048666618,0.048666618,0.0
3137,147328,0.048548,0.945329,0.006123,0.411780586,0.533548414,0.474952,0.525048,0.0,0.007957406,0.040590594,0.112824848,0.072141884,0.0,0.0,0.050899181,0.239086087,0.0
3138,147340,0.270967,0.729033,0.0,0.025040096,0.703992904,0.189354,0.810646,0.215693255,0.055273745,0.0,0.152378276,0.0,0.0,0.015244891,0.021730833,0.0,0.0
3139,147359,0.114638,0.879773,0.005589,0.555057583,0.324715417,0.132581,0.867419,0.0,0.007299689,0.107338311,0.0,0.0,0.044194285,0.043902077,0.044484638,0.0,0.0
3140,147362,0.152017,0.835445,0.012538,0.754205493,0.081239507,0.186832,0.813168,0.0,0.0,0.152017,0.0,0.0,0.1494656,0.0,0.0373664,0.0,0.0
3141,147384,0.731521,0.234747,0.033733,0.0,0.234747,0.096658,0.903342,0.031797023,0.587197759,0.112526218,0.0,0.032219301,0.0,0.0,0.032219301,0.032219301,0.0
3142,147413,0.350525,0.643578,0.005897,0.0,0.643578,0.123628,0.876372,0.051881906,0.297821463,0.000822,0.0,0.0,0.0,0.082459876,0.0,0.041168124,0.0
3143,147427,0.149473,0.827279,0.023247,0.035749207,0.791529793,0.882231,0.117769,0.001918635,0.123765288,0.023789076,0.006181793,0.0,0.067116606,0.033558303,0.20223293,0.573141369,0.0
3144,147441,0.900525,0.071945,0.027529,0.0,0.071945,0.07343,0.92657,0.770031723,0.130493277,0.0,0.0,0.0,0.036715,0.036715,0.0,0.0,0.0
3145,147444,0.369699,0.577912,0.05239,0.041876081,0.536035919,0.0,1.0,0.0,0.307940412,0.061758588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,147455,0.545201,0.440678,0.014121,0.0,0.440678,0.0,1.0,0.065638929,0.479562071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,147459,0.937607,0.041779,0.020614,0.0,0.041779,0.077921,0.922079,0.879491305,0.058115695,0.0,0.0,0.0,0.025973641,0.0,0.025973641,0.0,0.025973641
3148,147466,0.237646,0.762354,0.0,0.238936991,0.523417009,0.281079,0.718921,0.044235664,0.18731733,0.006092768,0.0,0.025578189,0.0,0.0,0.025578189,0.229922622,0.0
3149,147489,0.525625,0.455688,0.018687,0.2734128,0.1822752,0.338013,0.661987,0.009635232,0.330078834,0.185910934,0.0,0.056391723,0.225229554,0.0,0.056391723,0.0,0.0
3150,147503,0.390314,0.599442,0.010244,0.0,0.599442,0.289006,0.710994,0.328451963,0.029218125,0.032643911,0.0,0.0,0.022253462,0.0,0.266752538,0.0,0.0
3151,147525,0.102944,0.892049,0.005007,0.0,0.892049,0.153204,0.846796,0.075954348,0.026989652,0.0,0.076602,0.0,0.0,0.038301,0.038301,0.0,0.0
3152,147532,0.199005,0.793002,0.007993,0.0,0.793002,0.818249,0.181751,0.082710259,0.116294741,0.0,0.0,0.0,0.067107873,0.381274577,0.204316775,0.102412863,0.063136093
3153,147539,0.974091,0.0,0.025909,0.0,0.0,0.273807,0.726193,0.893960326,0.057521048,0.022609626,0.0,0.102677625,0.0,0.0,0.171129375,0.0,0.0
3154,147546,0.081969,0.918031,0.0,0.02605372,0.89197728,0.214084,0.785916,0.005199949,0.076769051,0.0,0.0,0.0,0.0428168,0.1712672,0.0,0.0,0.0
3155,147549,0.374221,0.625779,0.0,0.395739511,0.230039489,0.081125,0.918875,0.0,0.0,0.374221,0.0,0.02704164,0.02704164,0.0,0.02704164,0.0,0.0
3156,147596,0.414777,0.585223,0.0,0.0,0.585223,0.039132,0.960868,0.0,0.160262782,0.254514218,0.0,0.0,0.039132,0.0,0.0,0.0,0.0
3157,147619,0.190079,0.787528,0.022393,0.0,0.787528,0.111499,0.888501,0.177747245,0.012331755,0.0,0.0,0.0,0.037166296,0.037166296,0.037166296,0.0,0.0
3158,147627,0.86215,0.118991,0.018859,0.0,0.118991,0.089506,0.910494,0.278002854,0.561248442,0.022898704,0.0,0.029835303,0.029835303,0.0,0.029835303,0.0,0.0
3159,147631,0.020158,0.970416,0.009425,0.014283553,0.956132447,0.124426,0.875574,0.0,0.020158,0.0,0.0,0.0,0.062213,0.0,0.0311065,0.0311065,0.0
3160,147670,0.853421,0.140159,0.00642,0.044437411,0.095721589,0.380342,0.619658,0.0,0.413701804,0.439719196,0.0,0.0,0.044880356,0.066940192,0.268521452,0.0,0.0
3161,147673,0.694139,0.301784,0.004077,0.0,0.301784,0.0,1.0,0.601254872,0.092884128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,147701,0.489612,0.48747,0.022918,0.0,0.48747,0.042881,0.957119,0.308412964,0.181199036,0.0,0.0,0.042881,0.0,0.0,0.0,0.0,0.0
3163,147706,0.363022,0.636248,0.00073,0.452601377,0.183646623,0.038883,0.961117,0.0,0.033535246,0.329486754,0.0,0.0,0.0,0.038883,0.0,0.0,0.0
3164,147715,0.150994,0.834926,0.01408,0.087269805,0.747656195,0.323063,0.676937,0.0,0.095220138,0.055773862,0.0,0.0,0.0,0.137691389,0.104827482,0.080544129,0.0
3165,147718,0.047959,0.945651,0.006389,0.899359492,0.046291508,0.164784,0.835216,0.0,0.0,0.047959,0.0,0.0,0.0,0.044852227,0.119931773,0.0,0.0
3166,147748,0.163695,0.795035,0.04127,0.0,0.795035,0.639913,0.360087,0.108023476,0.055671524,0.0,0.002100834,0.0,0.103832283,0.2175685,0.283908921,0.032502461,0.0
3167,147766,0.231243,0.768757,0.0,0.768757,0.0,0.083667,0.916333,0.0,0.0,0.231243,0.0,0.0,0.0,0.0,0.083667,0.0,0.0
3168,147786,0.448239,0.551761,0.0,0.0,0.551761,0.340516,0.659484,0.187828278,0.260410722,0.0,0.056809306,0.056809306,0.0,0.028234565,0.141853177,0.056809306,0.0
3169,147800,0.927596,0.032556,0.039848,0.0,0.032556,0.029759,0.970241,0.637584966,0.290011034,0.0,0.004315055,0.025443945,0.0,0.0,0.0,0.0,0.0
3170,147811,0.470149,0.525367,0.004485,0.247336479,0.278030521,0.03846,0.96154,0.0,0.101216027,0.368932973,0.0,0.0,0.03846,0.0,0.0,0.0,0.0
3171,147826,0.949,0.051,0.0,0.0,0.051,0.077,0.923,0.872131,0.076869,0.0,0.025641,0.0,0.051359,0.0,0.0,0.0,0.0
3172,147844,0.127914,0.870125,0.001961,0.115588275,0.754536725,0.500885,0.499115,0.0,0.030449288,0.097464712,0.0,0.0,0.41272924,0.0,0.08815576,0.0,0.0
3173,147845,0.531559,0.447848,0.020593,0.223924,0.223924,0.277423,0.722577,0.108621955,0.422937045,0.0,0.0,0.0,0.1387115,0.092381859,0.046329641,0.0,0.0
3174,147864,0.788717,0.204823,0.00646,0.0,0.204823,0.04204,0.95796,0.690502016,0.098214984,0.0,0.0,0.0,0.0,0.04204,0.0,0.0,0.0
3175,147924,0.60924,0.365524,0.025236,0.0,0.365524,0.430396,0.569604,0.483067005,0.126172995,0.0,0.041706664,0.0,0.0,0.077823774,0.233041788,0.077823774,0.0
3176,147930,0.236908,0.762614,0.000478,0.61040616,0.15220784,0.0,1.0,0.0,0.006599546,0.230308454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3177,147943,0.283196,0.716804,0.0,0.0,0.716804,0.088597,0.911403,0.104222075,0.166286178,0.012687747,0.0,0.02214925,0.02214925,0.0,0.02214925,0.02214925,0.0
3178,147951,0.630283,0.369717,0.0,0.0,0.369717,0.0,1.0,0.583919383,0.046363617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,147969,0.350982,0.570568,0.07845,0.053125016,0.517442984,0.357987,0.642013,0.013441558,0.337540442,0.0,0.0,0.0,0.211218058,0.057348085,0.089421215,0.0,0.0
3180,147971,0.392089,0.607911,0.0,0.0,0.607911,0.107517,0.892483,0.019176681,0.310766605,0.062145714,0.0,0.0,0.0,0.035838964,0.035838964,0.035838964,0.0
3181,147972,0.019257,0.980189,0.000554,0.03713446,0.94305454,0.096331,0.903669,0.015709764,0.003547236,0.0,0.096331,0.0,0.0,0.0,0.0,0.0,0.0
3182,147991,0.097391,0.860436,0.042173,0.0,0.860436,0.358441,0.641559,0.09252145,0.00486955,0.0,0.245890526,0.004659733,0.0,0.0,0.086384281,0.02150646,0.0
3183,148009,0.488673,0.511327,0.0,0.0,0.511327,0.0,1.0,0.457392553,0.031280447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,148038,0.372554,0.626868,0.000578,0.0,0.626868,0.326886,0.673114,0.241172087,0.131381913,0.0,0.0,0.04086075,0.04086075,0.20430375,0.0,0.04086075,0.0
3185,148051,0.329501,0.609608,0.060891,0.059000301,0.550607699,0.815013,0.184987,0.0,0.295886626,0.033614374,0.0,0.0,0.140064874,0.29149592,0.185728422,0.197723784,0.0
3186,148072,0.711752,0.288248,0.0,0.0,0.288248,0.052106,0.947894,0.661839679,0.049912321,0.0,0.0,0.026053,0.0,0.0,0.0,0.026053,0.0
3187,148077,0.1154,0.8846,0.0,0.0,0.8846,0.345995,0.654005,0.098871027,0.016528973,0.0,0.317277415,0.0,0.028717585,0.0,0.0,0.0,0.0
3188,148088,0.439192,0.560808,0.0,0.495555185,0.065252815,0.077849,0.922151,0.0,0.04595222,0.39323978,0.002104025,0.0,0.0,0.0,0.037872449,0.037872449,0.0
3189,148106,0.329225,0.637496,0.033279,0.027025368,0.610470632,0.101711,0.898289,0.029959475,0.26930605,0.029959475,0.0,0.0,0.0,0.067841237,0.0,0.0,0.033869763
3190,148113,0.162459,0.835928,0.001613,0.255637649,0.580290351,0.172572,0.827428,0.000534,0.013428698,0.148496624,0.045559008,0.0,0.127012992,0.0,0.0,0.0,0.0
3191,148122,0.593231,0.372402,0.034367,0.0,0.372402,0.284061,0.715939,0.538469253,0.054761747,0.0,0.0,0.0,0.0568122,0.0,0.2272488,0.0,0.0
3192,148178,0.801111,0.198889,0.0,0.058224954,0.140664046,0.045299,0.954701,0.044427213,0.666554794,0.090129794,0.0,0.0,0.045299,0.0,0.0,0.0,0.0
3193,148196,0.321392,0.678608,0.0,0.0,0.678608,0.205027,0.794973,0.0,0.298971373,0.022420627,0.0,0.0,0.058579084,0.087868626,0.029289542,0.029289542,0.0
3194,148223,0.876236,0.123764,0.0,0.0,0.123764,0.08684,0.91316,0.769544628,0.106691372,0.0,0.0,0.0,0.0,0.04342,0.04342,0.0,0.0
3195,148230,0.102076,0.897924,0.0,0.0,0.897924,0.831164,0.168836,0.102076,0.0,0.0,0.446402392,0.03054777,0.03054777,0.0,0.0,0.0,0.323666898
3196,148247,0.326345,0.624699,0.048956,0.090165305,0.534533695,0.149925,0.850075,0.031772623,0.294572377,0.0,0.081982588,0.0,0.054616928,0.0,0.013325484,0.0,0.0
3197,148253,0.359384,0.626603,0.014014,0.04058633,0.58601667,0.282433,0.717567,0.271013271,0.088370729,0.0,0.0,0.0,0.035992697,0.090300891,0.124369936,0.031769476,0.0
3198,148254,0.251556,0.740251,0.008194,0.044271451,0.695979549,0.254445,0.745555,0.010834517,0.232680999,0.008040736,0.0,0.050889,0.101778,0.0,0.101778,0.0,0.0
3199,148257,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,148261,0.582167,0.400382,0.01745,0.0,0.400382,0.101774,0.898226,0.013641337,0.303792788,0.264732875,0.0,0.050887,0.0,0.0,0.0,0.050887,0.0
3201,148274,0.23749,0.76251,0.0,0.606712432,0.155797568,0.061256,0.938744,0.0,0.0,0.23749,0.0,0.0,0.0,0.0,0.061256,0.0,0.0
3202,148280,0.919262,0.059685,0.021054,0.0,0.059685,0.040841,0.959159,0.211302483,0.707959517,0.0,0.0,0.040841,0.0,0.0,0.0,0.0,0.0
3203,148298,0.489089,0.478668,0.032243,0.0,0.478668,0.360902,0.639098,0.0,0.464794971,0.024294029,0.032842082,0.0,0.098526246,0.19669159,0.032842082,0.0,0.0
3204,148319,0.547572,0.41622,0.036208,0.0,0.41622,0.181825,0.818175,0.33320249,0.21436951,0.0,0.0,0.0,0.018533422,0.0,0.163291578,0.0,0.0
3205,148325,0.255904,0.714953,0.029143,0.635593217,0.079359783,0.031494,0.968506,0.0,0.056381793,0.199522207,0.0,0.0,0.0,0.0,0.031494,0.0,0.0
3206,148329,0.007892,0.992108,0.0,0.0,0.992108,0.242765,0.757235,0.0,0.007892,0.0,0.03468068,0.0,0.104042039,0.104042039,0.0,0.0,0.0
3207,148338,0.402486,0.571501,0.026013,0.0,0.571501,0.444703,0.555297,0.0,0.248845422,0.153640578,0.041212406,0.0381066,0.344337535,0.021046459,0.0,0.0,0.0
3208,148342,0.260662,0.729054,0.010284,0.092014634,0.637039366,0.159711,0.840289,0.016517108,0.190607784,0.053537108,0.091756525,0.0,0.031048138,0.020902497,0.016003841,0.0,0.0
3209,148355,0.23375,0.76625,0.0,0.0,0.76625,0.458098,0.541902,0.0,0.19261,0.04114,0.101697756,0.050848878,0.127351244,0.178200122,0.0,0.0,0.0
3210,148358,0.644359,0.324615,0.031027,0.0,0.324615,0.274944,0.725056,0.314518071,0.329840929,0.0,0.027508972,0.0,0.055017669,0.0,0.162158672,0.030258962,0.0
3211,148374,0.499533,0.482345,0.018122,0.0,0.482345,0.169101,0.830899,0.051861017,0.447671983,0.0,0.1014606,0.0,0.0,0.0,0.0676404,0.0,0.0
3212,148381,0.746079,0.253921,0.0,0.253921,0.0,0.065224,0.934776,0.0,0.060119792,0.685959208,0.0,0.0,0.0,0.0,0.040308432,0.024915568,0.0
3213,148461,0.872318,0.127682,0.0,0.0,0.127682,0.160803,0.839197,0.065895774,0.806422226,0.0,0.0,0.053600946,0.053600946,0.053600946,0.0,0.0,0.0
3214,148487,0.177374,0.787233,0.035393,0.589645389,0.197587611,0.070763,0.929237,0.0,0.001241618,0.176132382,0.034215043,0.002332844,0.0,0.034215043,0.0,0.0,0.0
3215,148529,0.599672,0.347539,0.052788,0.0,0.347539,0.073269,0.926731,0.521181532,0.078490468,0.0,0.0,0.0,0.0,0.0,0.0366345,0.0366345,0.0
3216,148570,0.212984,0.785932,0.001084,0.672767223,0.113164777,0.248995,0.751005,0.0,0.0,0.212984,0.0,0.0,0.0,0.0,0.207912817,0.041082183,0.0
3217,148575,0.774681,0.166894,0.058425,0.0,0.166894,0.114953,0.885047,0.676454548,0.098226452,0.0,0.0,0.038279349,0.076673651,0.0,0.0,0.0,0.0
3218,148611,0.668359,0.331641,0.0,0.1326564,0.1989846,0.226119,0.773881,0.000446,0.463504961,0.204408911,0.003391785,0.0,0.044545443,0.044545443,0.133636329,0.0,0.0
3219,148620,0.783312,0.216688,0.0,0.0,0.216688,0.027789,0.972211,0.101198427,0.662806499,0.019307857,0.0,0.0,0.0,0.0,0.027789,0.0,0.0
3220,148653,0.49868,0.499111,0.002209,0.0,0.499111,0.299812,0.700188,0.148431603,0.350248397,0.0,0.0,0.0,0.042901598,0.0,0.077448635,0.179461767,0.0
3221,148702,0.797702,0.130511,0.071787,0.0,0.130511,0.169971,0.830029,0.514221843,0.283480157,0.0,0.0,0.028385157,0.0,0.0,0.141585843,0.0,0.0
3222,148729,0.842,0.111,0.047,0.0,0.111,0.093,0.907,0.775482,0.066518,0.0,0.0,0.0,0.0,0.0,0.093,0.0,0.0
3223,148734,0.719369,0.246891,0.033739,0.0,0.246891,0.102347,0.897653,0.059701872,0.659667128,0.0,0.0,0.0,0.0,0.043087371,0.059259629,0.0,0.0
3224,148744,0.457453,0.498938,0.043609,0.011199661,0.487738339,0.182177,0.817823,0.413482618,0.043970382,0.0,0.182177,0.0,0.0,0.0,0.0,0.0,0.0
3225,148766,0.170507,0.829493,0.0,0.276883104,0.552609896,0.228602,0.771398,0.0,0.078704156,0.091802844,0.0457204,0.0914408,0.0,0.0,0.0914408,0.0,0.0
3226,148771,0.798413,0.124532,0.077054,0.0,0.124532,0.145256,0.854744,0.352293349,0.446119651,0.0,0.0,0.026700377,0.026700377,0.0,0.065154724,0.026700377,0.0
3227,148776,0.759446,0.185165,0.055389,0.0,0.185165,0.197919,0.802081,0.066602655,0.692843345,0.0,0.0,0.0,0.04947975,0.14843925,0.0,0.0,0.0
3228,148795,0.142377,0.857381,0.000242,0.0,0.857381,0.109302,0.890698,0.019719926,0.105292205,0.017365011,0.0,0.0,0.0,0.109302,0.0,0.0,0.0
3229,148805,0.194183,0.774401,0.031415,0.144282522,0.630118478,0.469591,0.530409,0.0,0.136882315,0.057300685,0.0,0.049307055,0.148390756,0.049307055,0.074195378,0.123502433,0.024888323
3230,148814,0.569681,0.430319,0.0,0.0,0.430319,0.088006,0.911994,0.03493056,0.53475044,0.0,0.0,0.0,0.0,0.0,0.088006,0.0,0.0
3231,148826,0.501715,0.485571,0.012714,0.137948779,0.347622221,0.094312,0.905688,0.039144306,0.449863256,0.012707438,0.0,0.031405896,0.062906104,0.0,0.0,0.0,0.0
3232,148856,0.375179,0.615992,0.008828,0.0,0.615992,0.065468,0.934532,0.324306979,0.050872021,0.0,0.0,0.0,0.0,0.0,0.065468,0.0,0.0
3233,148859,0.892,0.054,0.054,0.027,0.027,0.143,0.857,0.784068,0.107932,0.0,0.0,0.0,0.0,0.0286,0.1144,0.0,0.0
3234,148862,0.074625,0.90687,0.018505,0.0,0.90687,0.255945,0.744055,0.0,0.073774723,0.00085,0.031993125,0.031993125,0.06398625,0.095979375,0.031993125,0.0,0.0
3235,148863,0.148373,0.820526,0.031101,0.0,0.820526,0.73565,0.26435,0.0296746,0.1186984,0.0,0.059647238,0.0,0.07952965,0.357883426,0.218706538,0.019882413,0.0
3236,148864,0.739291,0.191983,0.068726,0.0,0.191983,0.133076,0.866924,0.097199763,0.638697892,0.003393346,0.0,0.066538,0.0,0.066538,0.0,0.0,0.0
3237,148881,0.509465,0.437036,0.0535,0.0,0.437036,0.444816,0.555184,0.37430903,0.13515597,0.0,0.0,0.0,0.0889632,0.0444816,0.3113712,0.0,0.0
3238,148911,0.759933,0.221539,0.018528,0.022360817,0.199178183,0.085199,0.914801,0.031737842,0.671706299,0.05648886,0.0,0.0,0.0425995,0.0,0.0425995,0.0,0.0
3239,148926,0.618841,0.352839,0.02832,0.0,0.352839,0.327114,0.672886,0.518645073,0.100195927,0.0,0.093461049,0.0,0.046730525,0.093461049,0.093461049,0.0,0.0
3240,148937,0.853664,0.100927,0.045409,0.0,0.100927,0.199191,0.800809,0.779565965,0.074098035,0.0,0.0,0.028484313,0.0,0.0,0.170706687,0.0,0.0
3241,148962,0.347181,0.650351,0.002468,0.540885871,0.109465129,0.0,1.0,0.0,0.0,0.347181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3242,148968,0.136881,0.832042,0.031077,0.0,0.832042,0.188463,0.811537,0.053303788,0.083577212,0.0,0.0,0.0,0.080769776,0.080769776,0.026923259,0.0,0.0
3243,148971,0.088767,0.911233,0.0,0.08510005,0.82613295,1.0,0.0,0.0,0.073651755,0.015115245,0.0,0.0,0.05,0.275,0.1,0.575,0.0
3244,148990,0.809054,0.054703,0.136242,0.0,0.054703,0.70749,0.29251,0.33933262,0.443805763,0.025915618,0.0,0.0,0.0,0.0,0.39973185,0.30775815,0.0
3245,149081,0.672143,0.241188,0.086669,0.0,0.241188,0.193746,0.806254,0.550211555,0.121931445,0.0,0.0,0.07265475,0.0,0.0,0.096873,0.02421825,0.0
3246,149103,0.415476,0.445119,0.139405,0.0,0.445119,0.388311,0.611689,0.2473258,0.1681502,0.0,0.0,0.0,0.022910349,0.159984132,0.205416519,0.0,0.0
3247,149112,0.149849,0.850151,0.0,0.029510442,0.820640558,0.121203,0.878797,0.0,0.122316194,0.027532806,0.0,0.0,0.0,0.031633983,0.029815938,0.059753079,0.0
3248,149119,0.373657,0.626343,0.0,0.626343,0.0,0.05895,0.94105,0.0,0.019514984,0.354142016,0.0,0.0,0.05895,0.0,0.0,0.0,0.0
3249,149141,0.536968,0.447331,0.015701,0.219340704,0.227990296,0.159592,0.840408,0.0,0.406841323,0.130126677,0.0,0.039898,0.039898,0.0,0.039898,0.039898,0.0
3250,149143,0.693535,0.263034,0.043431,0.0,0.263034,0.035511,0.964489,0.356436071,0.337098929,0.0,0.0,0.0,0.035511,0.0,0.0,0.0,0.0
3251,149151,0.829748,0.170252,0.0,0.034813469,0.135438531,0.028386,0.971614,0.549383619,0.280364381,0.0,0.0,0.028386,0.0,0.0,0.0,0.0,0.0
3252,149163,0.213403,0.769175,0.017421,0.0,0.769175,0.614322,0.385678,0.103702761,0.109700239,0.0,0.0,0.020886948,0.169552872,0.254329308,0.169552872,0.0,0.0
3253,149188,0.433991,0.549822,0.016187,0.286301662,0.263520338,0.560513,0.439487,0.0,0.054780948,0.379210052,0.0,0.051006683,0.0,0.025223085,0.255033415,0.229249817,0.0
3254,149207,0.108507,0.883223,0.00827,0.0,0.883223,0.494215,0.505785,0.064072407,0.044434593,0.0,0.203412963,0.029129526,0.116024384,0.058259053,0.058259053,0.0,0.029129526
3255,149213,0.183376,0.816624,0.0,0.605031822,0.211592178,0.186102,0.813898,0.009759087,0.0,0.173616913,0.0,0.0,0.0465255,0.0,0.1395765,0.0,0.0
3256,149222,0.369843,0.618661,0.011497,0.135417469,0.483243531,0.169565,0.830435,0.169977624,0.199865376,0.0,0.0,0.0,0.03397523,0.064538643,0.037075896,0.0,0.03397523
3257,149224,0.752208,0.221209,0.026583,0.1106045,0.1106045,0.0,1.0,0.0,0.591615353,0.160592647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3258,149227,0.396876,0.586601,0.016523,0.072238153,0.514362847,0.125432,0.874568,0.364556006,0.032319994,0.0,0.0,0.0,0.0,0.0,0.059209799,0.066222201,0.0
3259,149229,0.132024,0.867008,0.000968,0.0,0.867008,0.293441,0.706559,0.049509,0.082515,0.0,0.186628476,0.0,0.0,0.0,0.080109393,0.026703131,0.0
3260,149246,0.269864,0.709788,0.020348,0.117802805,0.591985195,0.184985,0.815015,0.0,0.097272479,0.172591521,0.0,0.0,0.062772625,0.031478897,0.062772625,0.027960668,0.0
3261,149254,0.088088,0.911912,0.0,0.0,0.911912,0.147,0.853,0.058754696,0.029333304,0.0,0.0,0.0,0.0588,0.0588,0.0294,0.0,0.0
3262,149271,0.853021,0.109314,0.037665,0.0,0.109314,0.033393,0.966607,0.510526244,0.342494756,0.0,0.0,0.033393,0.0,0.0,0.0,0.0,0.0
3263,149280,0.067401,0.932599,0.0,0.0,0.932599,0.18606,0.81394,0.061193503,0.006207497,0.0,0.0,0.0,0.0,0.0,0.148848,0.037212,0.0
3264,149281,0.833829,0.166171,0.0,0.0,0.166171,0.062528,0.937472,0.125342009,0.708486991,0.0,0.0,0.031264,0.031264,0.0,0.0,0.0,0.0
3265,149294,0.295638,0.704362,0.0,0.704362,0.0,0.0,1.0,0.0,0.014517895,0.281120105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,149302,0.269574,0.720075,0.010351,0.310929825,0.409145175,0.430611,0.569389,0.0,0.068825477,0.200748523,0.119590148,0.024090102,0.14325007,0.0,0.119590148,0.0,0.024090102
3267,149321,0.260987,0.691887,0.047127,0.0,0.691887,0.355437,0.644563,0.214229874,0.046757126,0.0,0.059357979,0.0,0.08885925,0.1777185,0.029501271,0.0,0.0
3268,149323,0.672995,0.257745,0.06926,0.0,0.257745,0.218471,0.781529,0.090860382,0.582134618,0.0,0.0,0.0,0.0,0.0436942,0.1310826,0.0436942,0.0
3269,149324,0.414396,0.579879,0.005726,0.048528334,0.531350666,0.037987,0.962013,0.0,0.414396,0.0,0.0,0.037987,0.0,0.0,0.0,0.0,0.0
3270,149326,0.633339,0.246178,0.120483,0.0,0.246178,0.325143,0.674857,0.097841375,0.535497625,0.0,0.0,0.046495449,0.046495449,0.0,0.185656653,0.046495449,0.0
3271,149330,0.764721,0.235279,0.0,0.0,0.235279,0.085271,0.914729,0.023072397,0.674662867,0.066985736,0.003751924,0.0,0.040759538,0.0,0.040759538,0.0,0.0
3272,149352,0.256099,0.715995,0.027906,0.082217706,0.633777294,0.348528,0.651472,0.014926474,0.200200015,0.040972511,0.0,0.047004229,0.022979845,0.034817947,0.139271789,0.104453842,0.0
3273,149364,0.874804,0.10142,0.023775,0.05071,0.05071,0.069276,0.930724,0.0,0.773585678,0.101218322,0.0,0.0,0.0,0.034638,0.034638,0.0,0.0
3274,149382,0.721892,0.216871,0.061237,0.0,0.216871,0.396428,0.603572,0.669877516,0.052014484,0.0,0.0,0.10828629,0.0,0.0,0.210360157,0.077781552,0.0
3275,149390,0.723633,0.276367,0.0,0.038487974,0.237879026,0.12672,0.87328,0.0,0.513853241,0.209779759,0.0,0.0,0.11176704,0.0,0.01495296,0.0,0.0
3276,149463,0.833517,0.133815,0.032668,0.0,0.133815,0.071138,0.928862,0.485906237,0.347610763,0.0,0.0,0.0,0.0,0.0,0.071138,0.0,0.0
3277,149483,0.651397,0.206771,0.141832,0.0,0.206771,0.406091,0.593909,0.587186192,0.064210808,0.0,0.0,0.0,0.343552986,0.0,0.0,0.0,0.062538014
3278,149497,0.871608,0.110389,0.018004,0.0,0.110389,0.0,1.0,0.0,0.671535613,0.200072387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3279,149509,0.226035,0.749466,0.024499,0.0,0.749466,0.699389,0.300611,0.164866312,0.061168688,0.0,0.030073727,0.0,0.121693686,0.365081058,0.182540529,0.0,0.0
3280,149514,0.663568,0.291263,0.04517,0.0,0.291263,0.243342,0.756658,0.642384255,0.021183745,0.0,0.0,0.03041775,0.0,0.0,0.15208875,0.0608355,0.0
3281,149516,0.908736,0.064184,0.027079,0.0,0.064184,0.324676,0.675324,0.06263372,0.84610228,0.0,0.025000052,0.0,0.025000052,0.025000052,0.19967574,0.050000104,0.0
3282,149527,0.253299,0.726236,0.020465,0.0,0.726236,0.354386,0.645614,0.201161454,0.052137546,0.0,0.294908689,0.0,0.01982577,0.0,0.01982577,0.01982577,0.0
3283,149536,0.785,0.188,0.027,0.0,0.188,0.217,0.783,0.033788755,0.61055573,0.140655515,0.0,0.0,0.120652,0.024087,0.048174,0.0,0.024087
3284,149547,0.166664,0.828472,0.004864,0.062163568,0.766308432,0.834288,0.165712,0.015040593,0.135419667,0.016203741,0.021669797,0.044173047,0.065842843,0.044173047,0.175858733,0.482570534,0.0
